"","freq","prev","p.freq","p.prev","p","contaminant"
"ASV_1193",3.70090618201858e-05,11,NA,0.645161290322581,0.645161290322581,FALSE
"ASV_1194",2.73396607734751e-05,17,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1195",3.07475822695201e-05,12,NA,0.625,0.625,FALSE
"ASV_1196",5.48298975724845e-05,19,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_1197",2.36393773317463e-05,11,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_1198",6.52390017409951e-05,33,NA,0.0714285714285715,0.0714285714285715,TRUE
"ASV_1199",4.80874144211724e-05,7,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1202",2.96259082989008e-05,7,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_1203",2.22612974457843e-05,6,NA,NA,NA,FALSE
"ASV_1204",3.66776121942845e-05,33,NA,0.153846153846154,0.153846153846154,FALSE
"ASV_1205",3.22026194246903e-05,21,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1206",3.8976442016793e-05,24,NA,0.645161290322581,0.645161290322581,FALSE
"ASV_1207",4.55630799235416e-05,30,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_1208",2.72320921243652e-05,8,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1209",1.48445121064066e-05,13,NA,NA,NA,FALSE
"ASV_1210",5.35973182593283e-05,13,NA,0.625,0.625,FALSE
"ASV_1211",4.40579686693056e-05,23,NA,0.0714285714285714,0.0714285714285714,TRUE
"ASV_1212",4.63443251110587e-05,28,NA,0.25,0.25,FALSE
"ASV_1213",4.33156129136749e-05,26,NA,0.611111111111111,0.611111111111111,FALSE
"ASV_1214",7.18344869434082e-05,28,NA,0.1875,0.1875,FALSE
"ASV_1215",4.50997825764185e-05,24,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1216",3.14646203967969e-05,26,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1217",0.000111217508944982,13,NA,0.3125,0.3125,FALSE
"ASV_1218",1.26044123089599e-05,13,NA,NA,NA,FALSE
"ASV_1219",3.47098796468013e-05,19,NA,0.625,0.625,FALSE
"ASV_1220",4.13691273969035e-05,16,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_1221",3.51317190902244e-05,7,NA,0.722222222222222,0.722222222222222,FALSE
"ASV_1222",3.14504989293602e-05,14,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_1223",3.73691423144868e-05,15,NA,0.625,0.625,FALSE
"ASV_1224",6.85406144378941e-05,23,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_1225",5.57786216444865e-05,24,NA,0.0476190476190476,0.0476190476190476,TRUE
"ASV_1226",4.95957906719038e-05,23,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1228",2.01978109603835e-05,13,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1229",4.46461997242174e-05,15,NA,0.67741935483871,0.67741935483871,FALSE
"ASV_1230",3.78878212761177e-05,21,NA,0.708333333333333,0.708333333333333,FALSE
"ASV_1231",3.36219083561983e-05,26,NA,0.661290322580645,0.661290322580645,FALSE
"ASV_1232",2.49228622999313e-05,12,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1233",5.33561205882268e-05,11,NA,0.645161290322581,0.645161290322581,FALSE
"ASV_1234",6.62398849523664e-06,5,NA,NA,NA,FALSE
"ASV_1235",5.4286267890203e-05,28,NA,0.0714285714285714,0.0714285714285714,TRUE
"ASV_1237",4.13818474671403e-05,28,NA,0.67741935483871,0.67741935483871,FALSE
"ASV_1238",4.59365483386593e-05,22,NA,0.125,0.125,FALSE
"ASV_1239",4.67235405009943e-05,27,NA,0.0476190476190476,0.0476190476190476,TRUE
"ASV_1240",2.26303639216708e-05,7,NA,0.571428571428571,0.571428571428571,FALSE
"ASV_1241",3.84833451088367e-05,27,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1243",4.96760860132785e-05,34,NA,0.571428571428571,0.571428571428571,FALSE
"ASV_1244",2.59414838221069e-05,19,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_1246",2.62853231564044e-05,16,NA,0.571428571428572,0.571428571428572,FALSE
"ASV_1247",1.60171825015065e-05,4,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1248",0.000108555621281083,21,NA,0.571428571428571,0.571428571428571,FALSE
"ASV_1249",3.50345788554616e-05,8,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_1250",2.26798213060404e-05,19,NA,0.625,0.625,FALSE
"ASV_1251",4.73122196105155e-05,18,NA,0.709677419354839,0.709677419354839,FALSE
"ASV_1252",5.29854703610994e-05,36,NA,0.75,0.75,FALSE
"ASV_1253",5.35646950701946e-05,5,NA,0.8,0.8,FALSE
"ASV_1254",3.86819715862858e-05,12,NA,0.67741935483871,0.67741935483871,FALSE
"ASV_1255",3.43180568722731e-05,29,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_1256",3.29512694510418e-05,15,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_1257",5.28558185384561e-05,24,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1258",2.5992394070478e-05,27,NA,0.625,0.625,FALSE
"ASV_1259",5.11033661002033e-05,8,NA,0.791666666666667,0.791666666666667,FALSE
"ASV_1260",6.77075713865784e-05,4,NA,0.6875,0.6875,FALSE
"ASV_1261",3.2345931225214e-05,22,NA,0.625,0.625,FALSE
"ASV_1262",2.7339576045552e-05,8,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1263",6.18440866809054e-05,9,NA,0.645161290322581,0.645161290322581,FALSE
"ASV_1264",4.67029666305171e-05,28,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_1265",3.65086499984372e-05,17,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1266",2.60257491179368e-05,20,NA,0.625,0.625,FALSE
"ASV_1267",3.27289179464591e-05,17,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_1268",2.58233489143346e-05,8,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1269",5.08625074133177e-05,10,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1270",4.31129544938317e-05,27,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1271",4.3517292157855e-05,22,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1272",5.39543428743118e-05,20,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_1273",4.92411142302946e-05,14,NA,0.725806451612903,0.725806451612903,FALSE
"ASV_1274",3.99907247300464e-05,25,NA,0.625,0.625,FALSE
"ASV_1275",4.86916571159691e-05,14,NA,0.693548387096774,0.693548387096774,FALSE
"ASV_1276",3.42451772022484e-05,26,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_1277",4.63800806125278e-05,21,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1278",4.04159310325291e-05,15,NA,0.629032258064516,0.629032258064516,FALSE
"ASV_1279",5.50966817417559e-05,20,NA,0.661290322580645,0.661290322580645,FALSE
"ASV_1280",2.89668022319448e-05,18,NA,0.571428571428572,0.571428571428572,FALSE
"ASV_1281",3.27284932036683e-05,14,NA,0.645161290322581,0.645161290322581,FALSE
"ASV_1282",3.04471646423963e-05,11,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_1283",4.79655835435336e-05,13,NA,0.661290322580645,0.661290322580645,FALSE
"ASV_1284",3.36072581868515e-05,18,NA,0.619047619047619,0.619047619047619,FALSE
"ASV_1285",1.67004090315846e-05,12,NA,NA,NA,FALSE
"ASV_1287",5.36830493398631e-05,36,NA,0.111111111111111,0.111111111111111,FALSE
"ASV_1288",3.40918885968048e-05,12,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_1290",3.51648352087081e-05,29,NA,0.571428571428572,0.571428571428572,FALSE
"ASV_1291",1.25904154414035e-05,11,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_1293",3.59005947936778e-05,15,NA,0.625,0.625,FALSE
"ASV_1294",3.16035946798951e-05,16,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_1295",2.66878157813844e-05,19,NA,0.625,0.625,FALSE
"ASV_1296",4.61517694294469e-05,23,NA,0.758064516129032,0.758064516129032,FALSE
"ASV_1297",4.63293461758253e-05,26,NA,0.67741935483871,0.67741935483871,FALSE
"ASV_1298",3.80077358952582e-05,13,NA,0.67741935483871,0.67741935483871,FALSE
"ASV_1299",2.0359921736561e-05,10,NA,0.645161290322581,0.645161290322581,FALSE
"ASV_1300",3.68439661959607e-05,29,NA,0.0714285714285714,0.0714285714285714,TRUE
"ASV_1302",4.22960114666511e-05,22,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1303",4.09493099139543e-05,26,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1304",3.81666729154745e-05,4,NA,NA,NA,FALSE
"ASV_1305",3.66443961585605e-05,12,NA,0.661290322580645,0.661290322580645,FALSE
"ASV_1306",1.46985344559565e-05,4,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_1307",2.88958847525757e-05,13,NA,0.576923076923077,0.576923076923077,FALSE
"ASV_1308",6.08068058934293e-05,14,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_1309",1.10775697943136e-05,9,NA,NA,NA,FALSE
"ASV_1310",5.00821379254094e-05,23,NA,0.576923076923077,0.576923076923077,FALSE
"ASV_1311",4.18444767132657e-05,12,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_1313",2.54498940219885e-05,8,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_1314",5.76048529413033e-05,16,NA,0.119047619047619,0.119047619047619,FALSE
"ASV_1315",3.25059827434189e-05,12,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_1317",3.63979525028537e-05,17,NA,0.625,0.625,FALSE
"ASV_1318",3.20926528361926e-05,25,NA,0.3,0.3,FALSE
"ASV_1319",3.53735382272284e-05,23,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1320",2.64903389004018e-05,16,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_1321",5.48793960574241e-05,20,NA,0.166666666666667,0.166666666666667,FALSE
"ASV_1322",0.00037877766917329,24,NA,0.25,0.25,FALSE
"ASV_1323",4.11371534249496e-05,17,NA,0.625,0.625,FALSE
"ASV_1324",3.8347532696548e-05,20,NA,0.125,0.125,FALSE
"ASV_1326",3.27917441719171e-05,20,NA,0.774193548387097,0.774193548387097,FALSE
"ASV_1327",3.18895048237154e-05,21,NA,0.625,0.625,FALSE
"ASV_1328",5.83996916633557e-05,6,NA,0.708333333333333,0.708333333333333,FALSE
"ASV_1329",4.55834491055123e-05,21,NA,0.230769230769231,0.230769230769231,FALSE
"ASV_1330",3.33985267288472e-05,11,NA,0.576923076923077,0.576923076923077,FALSE
"ASV_1331",4.36631297544917e-05,4,NA,0.615384615384615,0.615384615384615,FALSE
"ASV_1332",1.56646324701253e-05,11,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_1333",3.37642596069528e-05,14,NA,0.709677419354839,0.709677419354839,FALSE
"ASV_1334",5.42815085291648e-05,25,NA,0.125,0.125,FALSE
"ASV_1335",3.48701641558979e-05,24,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_1336",3.43729629166224e-05,22,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1337",4.27491134892585e-05,30,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1338",3.78167755863815e-05,19,NA,0.709677419354839,0.709677419354839,FALSE
"ASV_1339",2.10778073438312e-05,15,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1340",3.65031577724752e-05,17,NA,0.625,0.625,FALSE
"ASV_1341",8.75548285899047e-06,5,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1342",1.75722360407458e-05,8,NA,NA,NA,FALSE
"ASV_1343",3.09902331847728e-05,10,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1344",2.75277855529207e-05,19,NA,0.625,0.625,FALSE
"ASV_1345",3.73982451422876e-05,16,NA,0.645161290322581,0.645161290322581,FALSE
"ASV_1346",1.59172332585056e-05,11,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1347",2.90736139548822e-05,17,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1348",3.08829823738692e-05,22,NA,0.67741935483871,0.67741935483871,FALSE
"ASV_1349",3.10638842737222e-05,16,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1350",5.05483618364819e-05,11,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_1351",2.47348191764115e-05,13,NA,0.67741935483871,0.67741935483871,FALSE
"ASV_1352",3.85944200031083e-05,15,NA,0.693548387096774,0.693548387096774,FALSE
"ASV_1353",2.95214063124329e-05,17,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_1354",6.00782700385681e-05,7,NA,0.875,0.875,FALSE
"ASV_1355",9.0372811999209e-05,31,NA,0.0952380952380953,0.0952380952380953,TRUE
"ASV_1356",5.07150122055431e-05,16,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1357",2.04792124642727e-05,17,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1359",2.8108201282551e-05,26,NA,0.67741935483871,0.67741935483871,FALSE
"ASV_1360",2.99616113910016e-05,16,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1361",2.27489708334569e-05,15,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1362",3.74044623956958e-05,16,NA,0.625,0.625,FALSE
"ASV_1363",3.5875665446098e-05,24,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1364",5.12156742538049e-05,26,NA,0.571428571428572,0.571428571428572,FALSE
"ASV_1365",3.12436168187732e-05,2,NA,NA,NA,FALSE
"ASV_1367",4.16890005381352e-05,31,NA,0.125,0.125,FALSE
"ASV_1368",2.56335754655798e-05,9,NA,0.629032258064516,0.629032258064516,FALSE
"ASV_1369",6.71849397877555e-05,8,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_1370",2.28554756659881e-05,15,NA,0.661290322580645,0.661290322580645,FALSE
"ASV_1371",2.94178831126295e-05,17,NA,0.653846153846154,0.653846153846154,FALSE
"ASV_1372",2.06781644712838e-05,15,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_1373",2.49911939466269e-05,13,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_1374",3.59418411230484e-05,18,NA,0.625,0.625,FALSE
"ASV_1375",3.97821138446423e-05,13,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1376",3.78629764479757e-05,17,NA,0.625,0.625,FALSE
"ASV_1377",2.95886660471675e-05,7,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1378",2.57025760351692e-05,10,NA,0.661290322580645,0.661290322580645,FALSE
"ASV_1379",2.57678408319219e-05,17,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1380",2.9373654027834e-05,11,NA,0.645161290322581,0.645161290322581,FALSE
"ASV_1381",1.85273055674601e-05,5,NA,NA,NA,FALSE
"ASV_1383",3.92290867412029e-05,4,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1384",4.4062323569637e-05,20,NA,0.161290322580645,0.161290322580645,FALSE
"ASV_1385",2.6252265704254e-05,16,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1386",2.51615312520084e-05,19,NA,0.571428571428572,0.571428571428572,FALSE
"ASV_1387",3.4662277996293e-05,8,NA,0.625,0.625,FALSE
"ASV_1388",2.74497020587611e-05,16,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1389",3.01374757057612e-05,14,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1390",3.02306677474432e-05,22,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_1391",2.71031112424169e-05,9,NA,0.730769230769231,0.730769230769231,FALSE
"ASV_1392",3.31642525393142e-05,14,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_1393",4.63595665111213e-05,12,NA,0.693548387096774,0.693548387096774,FALSE
"ASV_1394",4.09047872252665e-05,20,NA,0.67741935483871,0.67741935483871,FALSE
"ASV_1395",4.10084438573786e-05,20,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_1396",2.95780140409453e-05,11,NA,0.833333333333333,0.833333333333333,FALSE
"ASV_1397",3.15889603208795e-05,11,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_1398",3.79696024477842e-05,17,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1399",3.05642486442221e-05,11,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1400",2.99260421808312e-05,21,NA,0.625,0.625,FALSE
"ASV_1401",4.13269929815344e-05,15,NA,0.571428571428572,0.571428571428572,FALSE
"ASV_1402",4.1131667555521e-05,26,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1403",3.05612677196527e-05,19,NA,0.571428571428572,0.571428571428572,FALSE
"ASV_1404",3.37473597848093e-05,18,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_1405",3.8971075266203e-05,17,NA,0.645161290322581,0.645161290322581,FALSE
"ASV_1406",2.843775190075e-05,23,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_1407",4.4471289306312e-05,25,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_1409",3.30668876812983e-05,17,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_1410",2.11116408296971e-05,22,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1411",3.09192320709994e-05,30,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1412",3.49129450200996e-05,24,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1413",4.06615151220612e-05,6,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_1414",4.23096036253597e-05,17,NA,0.576923076923077,0.576923076923077,FALSE
"ASV_1415",3.74806136882249e-05,23,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1416",3.02207603483781e-05,9,NA,0.807692307692308,0.807692307692308,FALSE
"ASV_1417",2.5059193749744e-05,18,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_1418",4.2841390786979e-05,5,NA,0.625,0.625,FALSE
"ASV_1419",1.67783774827374e-05,6,NA,NA,NA,FALSE
"ASV_1420",3.50998375811029e-05,16,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1421",3.28991637509878e-05,25,NA,0.741935483870968,0.741935483870968,FALSE
"ASV_1422",3.44121250344403e-05,16,NA,0.693548387096774,0.693548387096774,FALSE
"ASV_1423",4.61765757199315e-05,24,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_1425",3.33840349420209e-05,12,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1426",2.55683902795473e-05,12,NA,NA,NA,FALSE
"ASV_1427",4.35763772078997e-05,7,NA,0.708333333333333,0.708333333333333,FALSE
"ASV_1428",3.79463114344324e-05,24,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_1429",3.4059320608585e-05,14,NA,0.67741935483871,0.67741935483871,FALSE
"ASV_1430",2.69274150846821e-05,11,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1431",2.90997031147474e-05,12,NA,0.791666666666667,0.791666666666667,FALSE
"ASV_1432",1.84779679127642e-05,23,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1433",2.35225734212536e-05,12,NA,0.645161290322581,0.645161290322581,FALSE
"ASV_1434",2.80365832221228e-05,23,NA,0.576923076923077,0.576923076923077,FALSE
"ASV_1435",4.07474828220848e-05,22,NA,0.0833333333333333,0.0833333333333333,TRUE
"ASV_1436",4.87446273284989e-05,25,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_1437",2.92631438074254e-05,15,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1438",8.92702809315837e-06,5,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_1439",1.52041393208746e-05,10,NA,NA,NA,FALSE
"ASV_1440",0.000254561384600001,45,NA,0.119047619047619,0.119047619047619,FALSE
"ASV_1441",3.15758068068529e-05,14,NA,0.576923076923077,0.576923076923077,FALSE
"ASV_1443",2.23030609412933e-05,11,NA,0.645161290322581,0.645161290322581,FALSE
"ASV_1444",2.31809790197779e-05,16,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_1445",3.40044877583536e-05,25,NA,0.625,0.625,FALSE
"ASV_1446",2.84033988316306e-05,10,NA,0.888888888888889,0.888888888888889,FALSE
"ASV_1447",3.00327516280567e-05,11,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_1448",7.96766637918144e-06,4,NA,NA,NA,FALSE
"ASV_1449",1.96362094043496e-05,13,NA,NA,NA,FALSE
"ASV_1450",4.55101871013503e-05,8,NA,NA,NA,FALSE
"ASV_1451",1.68757966338294e-05,4,NA,NA,NA,FALSE
"ASV_1453",2.64995815306358e-05,24,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_1454",3.21188462613995e-05,16,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_1455",3.61663199516946e-05,16,NA,0.625,0.625,FALSE
"ASV_1456",3.33310290902775e-05,26,NA,0.571428571428571,0.571428571428571,FALSE
"ASV_1457",3.7215011302908e-05,19,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1458",3.97042797906258e-05,12,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1459",3.7600493180462e-05,19,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_1460",2.48369433332963e-05,19,NA,0.625,0.625,FALSE
"ASV_1461",2.73051470794221e-05,8,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_1462",1.73327998602234e-05,14,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1463",2.54415570663591e-05,12,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1464",2.21029573333375e-05,17,NA,0.625,0.625,FALSE
"ASV_1465",3.47590090990092e-05,16,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_1467",2.76837153756019e-05,13,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1468",3.80589974488108e-05,14,NA,0.693548387096774,0.693548387096774,FALSE
"ASV_1469",3.74056182019772e-05,21,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1470",2.8262815073188e-05,11,NA,0.791666666666667,0.791666666666667,FALSE
"ASV_1471",3.56559303641966e-05,23,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_1472",3.41799228599835e-05,24,NA,0.708333333333333,0.708333333333333,FALSE
"ASV_1473",1.38565181387564e-05,7,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_1474",5.67994330515012e-06,4,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_1475",1.13834339211851e-05,5,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1476",2.36809133553877e-05,7,NA,0.722222222222222,0.722222222222222,FALSE
"ASV_1477",1.47288741545732e-05,12,NA,0.645161290322581,0.645161290322581,FALSE
"ASV_1478",2.28463125520414e-05,12,NA,0.629032258064516,0.629032258064516,FALSE
"ASV_1479",3.19880267942479e-05,18,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1480",2.13003162053139e-05,6,NA,0.625,0.625,FALSE
"ASV_1481",4.37144145250108e-05,16,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_1482",3.24565649303633e-05,15,NA,0.693548387096774,0.693548387096774,FALSE
"ASV_1483",2.60550449878097e-05,15,NA,0.625,0.625,FALSE
"ASV_1484",2.6529201056235e-05,10,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1485",4.87131398678468e-05,27,NA,0.0952380952380953,0.0952380952380953,TRUE
"ASV_1486",1.4045140831516e-05,18,NA,0.629032258064516,0.629032258064516,FALSE
"ASV_1487",3.36774406493454e-05,38,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1488",4.20116609351153e-05,26,NA,0.0714285714285715,0.0714285714285715,TRUE
"ASV_1489",3.10113348476613e-05,24,NA,0.730769230769231,0.730769230769231,FALSE
"ASV_1490",3.22950414530461e-05,13,NA,0.67741935483871,0.67741935483871,FALSE
"ASV_1491",3.61115442171359e-05,9,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1492",2.3306157830897e-05,21,NA,0.625,0.625,FALSE
"ASV_1494",3.32457592138434e-05,10,NA,0.576923076923077,0.576923076923077,FALSE
"ASV_1495",2.53661980208034e-05,8,NA,0.692307692307692,0.692307692307692,FALSE
"ASV_1497",3.17723476791478e-05,16,NA,0.625,0.625,FALSE
"ASV_1498",3.17381079627282e-05,13,NA,0.67741935483871,0.67741935483871,FALSE
"ASV_1499",1.80216290578826e-05,6,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1502",4.13899363287815e-05,12,NA,0.625,0.625,FALSE
"ASV_1503",4.60874038512929e-05,20,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1504",2.97103053486494e-05,28,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1505",3.56428103914139e-05,24,NA,0.564516129032258,0.564516129032258,FALSE
"ASV_1507",2.14715928349379e-05,13,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1508",2.56321153260716e-05,18,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1509",3.24638483912149e-05,26,NA,0.67741935483871,0.67741935483871,FALSE
"ASV_1510",2.99515700600581e-05,8,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_1511",2.13055179609571e-05,12,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_1512",1.16128291045482e-05,10,NA,0.629032258064516,0.629032258064516,FALSE
"ASV_1513",3.97529414973872e-05,4,NA,0.532258064516129,0.532258064516129,FALSE
"ASV_1514",2.51891629274483e-05,8,NA,0.888888888888889,0.888888888888889,FALSE
"ASV_1515",2.87518104355499e-05,6,NA,0.833333333333333,0.833333333333333,FALSE
"ASV_1516",4.19864199930976e-05,14,NA,0.625,0.625,FALSE
"ASV_1517",2.52789909228899e-05,21,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1518",2.30567981400467e-05,11,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1519",2.95501201434768e-05,11,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1520",3.35832316508437e-05,9,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1521",1.29792254636176e-05,13,NA,0.547619047619048,0.547619047619048,FALSE
"ASV_1522",2.43985265681076e-05,10,NA,0.629032258064516,0.629032258064516,FALSE
"ASV_1523",2.81853175186713e-05,6,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1524",2.30077990831347e-05,8,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1525",3.75270835302442e-05,13,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_1526",2.19946102607852e-05,21,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1527",4.90516686659698e-05,12,NA,0.661290322580645,0.661290322580645,FALSE
"ASV_1528",2.51241396439242e-05,15,NA,0.596774193548387,0.596774193548387,FALSE
"ASV_1529",0.000224917727985263,10,NA,0.583333333333333,0.583333333333333,FALSE
"ASV_1530",3.45161174454548e-05,9,NA,0.645161290322581,0.645161290322581,FALSE
"ASV_1531",2.65044319430575e-05,15,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_1532",2.04508187941338e-05,10,NA,0.791666666666667,0.791666666666667,FALSE
"ASV_1533",2.84525876208527e-05,9,NA,0.944444444444445,0.944444444444445,FALSE
"ASV_1535",1.94483002578842e-05,8,NA,0.612903225806452,0.612903225806452,FALSE
"ASV_1536",2.98215596002694e-05,13,NA,0.661290322580645,0.661290322580645,FALSE
"ASV_1537",3.38119396176901e-05,23,NA,0.580645161290323,0.580645161290323,FALSE
"ASV_1538",2.54906059865862e-05,17,NA,0.548387096774194,0.548387096774194,FALSE
"ASV_1540",2.48304005929541e-05,19,NA,0.666666666666667,0.666666666666667,FALSE
"ASV_1541",2.8986391312063e-05,24,NA,0.625,0.625,FALSE
"ASV_1542",3.45200356987784e-05,14,NA,0.709677419354839,0.709677419354839,FALSE
