"","freq","prev","p.freq","p.prev","p","contaminant"
"ASV_1",0.0876775734731927,188,NA,0.469239115458804,0.469239115458804,FALSE
"ASV_2",0.0588102324701801,185,NA,0.447015362358777,0.447015362358777,FALSE
"ASV_3",0.0329412864879045,187,NA,0.960941805593827,0.960941805593827,FALSE
"ASV_4",0.0553648156664397,151,NA,0.242178888812345,0.242178888812345,FALSE
"ASV_5",0.0210871956196828,140,NA,0.603265362358777,0.603265362358777,FALSE
"ASV_6",0.034622425694058,159,NA,0.283032085285203,0.283032085285203,FALSE
"ASV_7",0.0287504767289512,139,NA,0.89735722650868,0.89735722650868,FALSE
"ASV_8",0.0298793039924945,192,NA,0.5,0.5,FALSE
"ASV_9",0.0147977312115942,170,NA,0.346359189859465,0.346359189859465,FALSE
"ASV_10",0.00519946778158885,84,NA,0.912098718655277,0.912098718655277,FALSE
"ASV_11",0.0115929708774792,160,NA,0.288440341691926,0.288440341691926,FALSE
"ASV_12",0.0121116590754148,176,NA,0.87524111325434,0.87524111325434,FALSE
"ASV_13",0.0044643127393707,146,NA,0.647160891430146,0.647160891430146,FALSE
"ASV_14",0.0142166632597673,191,NA,0.4921875,0.4921875,FALSE
"ASV_15",0.01128226302538,104,NA,0.734093414163681,0.734093414163681,FALSE
"ASV_16",0.00714554078981717,123,NA,0.830641189032791,0.830641189032791,FALSE
"ASV_17",0.012001995003926,188,NA,0.469239115458804,0.469239115458804,FALSE
"ASV_18",0.0108655488443224,188,NA,0.469239115458804,0.469239115458804,FALSE
"ASV_19",0.00824890081038213,101,NA,0.717309778864701,0.717309778864701,FALSE
"ASV_21",0.0110037082507185,149,NA,0.669376033342519,0.669376033342519,FALSE
"ASV_22",0.00175932718905544,22,NA,0.171211938550565,0.171211938550565,FALSE
"ASV_23",0.00536595672053867,132,NA,0.869936621658859,0.869936621658859,FALSE
"ASV_24",0.00218641236342205,44,NA,0.338047671534858,0.338047671534858,FALSE
"ASV_25",0.00745099657231344,126,NA,0.980297602645357,0.980297602645357,FALSE
"ASV_26",0.00863114757688715,189,NA,0.476807488288785,0.476807488288785,FALSE
"ASV_27",0.00761709003983723,129,NA,0.982902056351612,0.982902056351612,FALSE
"ASV_28",0.00778868829314718,191,NA,0.4921875,0.4921875,FALSE
"ASV_29",0.00677146120876808,114,NA,0.787090968586387,0.787090968586387,FALSE
"ASV_30",0.0066928771781563,86,NA,0.627811552769358,0.627811552769358,FALSE
"ASV_31",0.00104619574957377,65,NA,0.489005666161477,0.489005666161477,FALSE
"ASV_32",0.0054921105921228,138,NA,0.893614804353816,0.893614804353816,FALSE
"ASV_33",0.00817000176403694,108,NA,0.755848718655277,0.755848718655277,FALSE
"ASV_34",0.00318217055444492,43,NA,0.330623966657481,0.330623966657481,FALSE
"ASV_35",0.00459753859920913,91,NA,0.658630993386608,0.658630993386608,FALSE
"ASV_36",0.00470264729466469,89,NA,0.923855142601268,0.923855142601268,FALSE
"ASV_37",0.00639638743710777,127,NA,0.981193166161477,0.981193166161477,FALSE
"ASV_38",0.00403966601196401,122,NA,0.976431179388261,0.976431179388261,FALSE
"ASV_39",0.0023687249494664,67,NA,0.863189756131166,0.863189756131166,FALSE
"ASV_40",0.00601476310497899,98,NA,0.700138640121245,0.700138640121245,FALSE
"ASV_41",0.00442257373126961,139,NA,0.596023784100303,0.596023784100303,FALSE
"ASV_42",0.00261680247042696,135,NA,0.987401832460733,0.987401832460733,FALSE
"ASV_43",0.00545446291718434,182,NA,0.425504615596583,0.425504615596583,FALSE
"ASV_44",0.0052780020173121,183,NA,0.43259635918986,0.43259635918986,FALSE
"ASV_45",0.00498901997440087,184,NA,0.439766464590796,0.439766464590796,FALSE
"ASV_46",0.00379391430266763,104,NA,0.359747864425462,0.359747864425462,FALSE
"ASV_47",0.00295671175439888,134,NA,0.986714659685864,0.986714659685864,FALSE
"ASV_48",0.00471380575044125,183,NA,0.43259635918986,0.43259635918986,FALSE
"ASV_49",0.00342148946608674,91,NA,0.928247278864701,0.928247278864701,FALSE
"ASV_50",0.00371397121264073,58,NA,0.121940445026178,0.121940445026178,FALSE
"ASV_51",0.00453562056335067,178,NA,0.397912648112428,0.397912648112428,FALSE
"ASV_52",0.00577041860170101,60,NA,0.454016257922293,0.454016257922293,FALSE
"ASV_53",0.00424800729859701,184,NA,0.439766464590796,0.439766464590796,FALSE
"ASV_54",0.00366106819572707,97,NA,0.940404123036649,0.940404123036649,FALSE
"ASV_55",0.00393727852979595,145,NA,0.918548928768256,0.918548928768256,FALSE
"ASV_56",0.0030519573438605,114,NA,0.967244764397906,0.967244764397906,FALSE
"ASV_57",0.00279792472527236,82,NA,0.602494661063654,0.602494661063654,FALSE
"ASV_58",0.00222738614072105,76,NA,0.890870418848168,0.890870418848168,FALSE
"ASV_59",0.00338703490994603,184,NA,0.439766464590796,0.439766464590796,FALSE
"ASV_60",0.00310143370017983,184,NA,0.439766464590796,0.439766464590796,FALSE
"ASV_61",0.00305529778164859,77,NA,0.570067081151832,0.570067081151832,FALSE
"ASV_62",0.00204054928647737,88,NA,0.640252135574539,0.640252135574539,FALSE
"ASV_63",0.00170007846596404,52,NA,0.807290231468724,0.807290231468724,FALSE
"ASV_64",0.00271133210426353,56,NA,0.823453430697162,0.823453430697162,FALSE
"ASV_65",0.0013024361941681,56,NA,0.823453430697162,0.823453430697162,FALSE
"ASV_66",0.00309087086347029,178,NA,0.397912648112428,0.397912648112428,FALSE
"ASV_67",0.00499196192620332,98,NA,0.32333890190135,0.32333890190135,FALSE
"ASV_68",0.00196187731609572,72,NA,0.536821438412786,0.536821438412786,FALSE
"ASV_69",0.00289450690130262,184,NA,0.439766464590796,0.439766464590796,FALSE
"ASV_71",0.00164442995050137,77,NA,0.570067081151832,0.570067081151832,FALSE
"ASV_73",0.00217162089106393,149,NA,0.931442460044089,0.931442460044089,FALSE
"ASV_74",0.0022170491045808,78,NA,0.576619764397906,0.576619764397906,FALSE
"ASV_75",0.00245724631036799,179,NA,0.40469525006889,0.40469525006889,FALSE
"ASV_76",0.00198022980623868,123,NA,0.830641189032791,0.830641189032791,FALSE
"ASV_77",0.00240189310469724,81,NA,0.904495470515293,0.904495470515293,FALSE
"ASV_78",0.00225586938387784,32,NA,0.24786442546156,0.24786442546156,FALSE
"ASV_79",0.0025951509862733,177,NA,0.391206255166713,0.391206255166713,FALSE
"ASV_80",0.00103249589213274,40,NA,0.75294502617801,0.75294502617801,FALSE
"ASV_81",0.001787443727899,63,NA,0.84951777349132,0.84951777349132,FALSE
"ASV_82",0.0030072885761342,70,NA,0.87288164783687,0.87288164783687,FALSE
"ASV_83",0.00163540571624497,51,NA,0.803100888674566,0.803100888674566,FALSE
"ASV_84",0.00141358176451259,82,NA,0.90707667401488,0.90707667401488,FALSE
"ASV_85",0.00209895206382121,167,NA,0.328239098236429,0.328239098236429,FALSE
"ASV_86",0.0016148601379205,51,NA,0.803100888674566,0.803100888674566,FALSE
"ASV_87",0.00402906877170709,35,NA,0.270619488839901,0.270619488839901,FALSE
"ASV_88",0.000373096827482754,44,NA,0.772063585009645,0.772063585009645,FALSE
"ASV_89",0.000763217481538582,62,NA,0.468091244144392,0.468091244144392,FALSE
"ASV_90",0.000689100949719483,109,NA,0.960439773353541,0.960439773353541,FALSE
"ASV_91",0.00144923557588094,80,NA,0.901866905483604,0.901866905483604,FALSE
"ASV_92",0.00136279042894947,33,NA,0.716967914714798,0.716967914714798,FALSE
"ASV_93",0.00146455123091726,51,NA,0.803100888674566,0.803100888674566,FALSE
"ASV_94",0.00139510642693434,97,NA,0.940404123036649,0.940404123036649,FALSE
"ASV_95",0.00153758743295757,62,NA,0.845963075227335,0.845963075227335,FALSE
"ASV_96",0.0010055910048085,72,NA,0.536821438412786,0.536821438412786,FALSE
"ASV_97",0.00161000636626948,151,NA,0.684277263020116,0.684277263020116,FALSE
"ASV_98",0.00240420486117055,65,NA,0.489005666161477,0.489005666161477,FALSE
"ASV_99",0.0010837601774849,157,NA,0.729380511160099,0.729380511160099,FALSE
"ASV_100",0.000156516558019205,21,NA,0.163489856020942,0.163489856020942,FALSE
"ASV_101",0.00114101495830933,60,NA,0.838686621658859,0.838686621658859,FALSE
"ASV_102",0.00111656103066662,86,NA,0.916936483879857,0.916936483879857,FALSE
"ASV_103",0.00117812252447686,115,NA,0.968504581151832,0.968504581151832,FALSE
"ASV_104",0.00153582187117034,163,NA,0.775010763984569,0.775010763984569,FALSE
"ASV_105",0.00129314214842692,44,NA,0.772063585009645,0.772063585009645,FALSE
"ASV_106",0.000343368353151545,32,NA,0.24786442546156,0.24786442546156,FALSE
"ASV_107",0.00138813045493094,112,NA,0.964625241113254,0.964625241113254,FALSE
"ASV_108",0.0010611794183232,34,NA,0.722308142739047,0.722308142739047,FALSE
"ASV_109",0.00105269799245802,91,NA,0.928247278864701,0.928247278864701,FALSE
"ASV_110",0.00111395182022954,69,NA,0.869703689032791,0.869703689032791,FALSE
"ASV_111",0.0010400019817997,76,NA,0.202879581151832,0.202879581151832,FALSE
"ASV_112",0.00107667356156988,55,NA,0.819500895563516,0.819500895563516,FALSE
"ASV_113",0.00176484943948523,36,NA,0.278175806007165,0.278175806007165,FALSE
"ASV_114",0.00101971942438221,54,NA,0.411195405070267,0.411195405070267,FALSE
"ASV_115",0.000886052823282507,41,NA,0.757821111187655,0.757821111187655,FALSE
"ASV_116",0.000519242212311473,30,NA,0.0338376618903278,0.0338376618903278,TRUE
"ASV_117",0.000231071457385667,22,NA,0.653640810140535,0.653640810140535,FALSE
"ASV_118",0.000437293795102691,42,NA,0.762632612289887,0.762632612289887,FALSE
"ASV_119",0.00111529162139521,36,NA,0.278175806007165,0.278175806007165,FALSE
"ASV_120",0.00174718085099428,144,NA,0.20983053182695,0.20983053182695,FALSE
"ASV_121",0.00174665354446311,18,NA,0.62845997519978,0.62845997519978,FALSE
"ASV_122",0.00115649970432256,153,NA,0.699247382198953,0.699247382198953,FALSE
"ASV_123",0.000862447976284838,28,NA,0.689237737668779,0.689237737668779,FALSE
"ASV_125",0.000908378931494328,53,NA,0.81141972650868,0.81141972650868,FALSE
"ASV_126",0.000612877710858908,90,NA,0.926072953981813,0.926072953981813,FALSE
"ASV_127",0.000856032372977825,72,NA,0.879081702948471,0.879081702948471,FALSE
"ASV_128",0.000316233521500055,60,NA,0.838686621658859,0.838686621658859,FALSE
"ASV_129",0.000734143142081137,57,NA,0.117964659685864,0.117964659685864,FALSE
"ASV_130",0.00108592939832496,48,NA,0.0848305318269496,0.0848305318269496,TRUE
"ASV_131",0.000820986401903953,154,NA,0.946122382198953,0.946122382198953,FALSE
"ASV_132",0.000739314927523549,79,NA,0.89919054836043,0.89919054836043,FALSE
"ASV_133",0.00197399861292603,29,NA,0.224989236015431,0.224989236015431,FALSE
"ASV_134",0.000798773705377939,54,NA,0.815489804353816,0.815489804353816,FALSE
"ASV_135",0.00112512369864822,19,NA,0.148020287958115,0.148020287958115,FALSE
"ASV_138",0.000776410677602374,51,NA,0.803100888674566,0.803100888674566,FALSE
"ASV_139",0.000739765517636254,47,NA,0.785736428768256,0.785736428768256,FALSE
"ASV_140",0.00073397480130109,36,NA,0.732786235877652,0.732786235877652,FALSE
"ASV_141",0.00123842507005984,39,NA,0.748003926701571,0.748003926701571,FALSE
"ASV_142",0.000666900071887131,126,NA,0.980297602645357,0.980297602645357,FALSE
"ASV_143",0.000699197611443776,73,NA,0.882104660374759,0.882104660374759,FALSE
"ASV_145",0.00097108604192787,68,NA,0.866473201984018,0.866473201984018,FALSE
"ASV_146",0.000862731699140442,150,NA,0.237367387710113,0.237367387710113,FALSE
"ASV_147",0.000462714318096254,96,NA,0.68848167539267,0.68848167539267,FALSE
"ASV_149",0.000489123025803348,51,NA,0.38947110085423,0.38947110085423,FALSE
"ASV_150",0.000980079350575327,67,NA,0.863189756131166,0.863189756131166,FALSE
"ASV_153",0.000661689645849863,70,NA,0.87288164783687,0.87288164783687,FALSE
"ASV_154",0.000380851177835308,46,NA,0.781241388812345,0.781241388812345,FALSE
"ASV_155",0.000792304940526879,81,NA,0.904495470515293,0.904495470515293,FALSE
"ASV_156",0.000771165848071322,126,NA,0.504077397354643,0.504077397354643,FALSE
"ASV_157",0.000135972277375924,10,NA,0.574495384403417,0.574495384403417,FALSE
"ASV_158",0.000537051733481722,72,NA,0.879081702948471,0.879081702948471,FALSE
"ASV_159",0.000780477790066922,146,NA,0.218758611187655,0.218758611187655,FALSE
"ASV_160",0.000314577105413747,68,NA,0.509672085974098,0.509672085974098,FALSE
"ASV_161",0.000247273036268862,74,NA,0.55021441857261,0.55021441857261,FALSE
"ASV_162",0.000577974862285484,45,NA,0.776683917745935,0.776683917745935,FALSE
"ASV_163",0.000769181586166775,45,NA,0.776683917745935,0.776683917745935,FALSE
"ASV_164",0.000667655321559467,48,NA,0.79016946817305,0.79016946817305,FALSE
"ASV_165",0.000583572259794294,116,NA,0.797120418848168,0.797120418848168,FALSE
"ASV_166",0.000590962574205474,108,NA,0.384775420225957,0.384775420225957,FALSE
"ASV_167",0.000556809615076369,25,NA,0.671760901763571,0.671760901763571,FALSE
"ASV_168",0.000288586372297528,18,NA,0.62845997519978,0.62845997519978,FALSE
"ASV_169",0.000641496114467441,117,NA,0.802061087765225,0.802061087765225,FALSE
"ASV_170",0.000634338712364171,55,NA,0.819500895563516,0.819500895563516,FALSE
"ASV_171",0.00061605903560069,65,NA,0.489005666161477,0.489005666161477,FALSE
"ASV_172",0.000654992975022588,134,NA,0.560160340314136,0.560160340314136,FALSE
"ASV_173",0.000196255753456394,23,NA,0.659753031138055,0.659753031138055,FALSE
"ASV_174",0.000705082557215656,116,NA,0.797120418848168,0.797120418848168,FALSE
"ASV_176",0.00110883606359678,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_177",0.000326392255994415,29,NA,0.694922413199229,0.694922413199229,FALSE
"ASV_178",0.000675838275923428,87,NA,0.919287338109672,0.919287338109672,FALSE
"ASV_179",0.000638948761675609,84,NA,0.912098718655277,0.912098718655277,FALSE
"ASV_180",0.000696853692935981,70,NA,0.87288164783687,0.87288164783687,FALSE
"ASV_181",0.000463756274854498,68,NA,0.866473201984018,0.866473201984018,FALSE
"ASV_182",0.00024650226681379,25,NA,0.671760901763571,0.671760901763571,FALSE
"ASV_183",0.000568154756452084,39,NA,0.748003926701571,0.748003926701571,FALSE
"ASV_184",0.000492371637199591,68,NA,0.866473201984018,0.866473201984018,FALSE
"ASV_185",0.000494791580012806,43,NA,0.330623966657481,0.330623966657481,FALSE
"ASV_186",0.000475884575437543,47,NA,0.785736428768256,0.785736428768256,FALSE
"ASV_187",0.000263625756483302,43,NA,0.767379960044089,0.767379960044089,FALSE
"ASV_188",0.000520378423452357,92,NA,0.930378547809314,0.930378547809314,FALSE
"ASV_189",0.000685546742346572,24,NA,0.186628547809314,0.186628547809314,FALSE
"ASV_190",0.000764132022833501,117,NA,0.112001412234775,0.112001412234775,FALSE
"ASV_191",0.000543472977382505,20,NA,0.641197643979058,0.641197643979058,FALSE
"ASV_192",0.000649278718165365,51,NA,0.803100888674566,0.803100888674566,FALSE
"ASV_193",0.000657837073678073,84,NA,0.912098718655277,0.912098718655277,FALSE
"ASV_194",0.000576522965943416,109,NA,0.960439773353541,0.960439773353541,FALSE
"ASV_195",0.00062791970310547,17,NA,0.13251971961973,0.13251971961973,FALSE
"ASV_196",0.000591026660643966,39,NA,0.748003926701571,0.748003926701571,FALSE
"ASV_197",0.000475180683091811,83,NA,0.608877273353541,0.608877273353541,FALSE
"ASV_198",0.0004244171981583,69,NA,0.516503771700193,0.516503771700193,FALSE
"ASV_200",0.000299345780203073,49,NA,0.794540937586112,0.794540937586112,FALSE
"ASV_201",0.000491309610980627,72,NA,0.879081702948471,0.879081702948471,FALSE
"ASV_202",0.000175805856814567,26,NA,0.677657412510334,0.677657412510334,FALSE
"ASV_203",0.000263337977546527,58,NA,0.831184554973822,0.831184554973822,FALSE
"ASV_204",0.000174278313836654,33,NA,0.716967914714798,0.716967914714798,FALSE
"ASV_205",0.000623468552513098,48,NA,0.79016946817305,0.79016946817305,FALSE
"ASV_206",0.00039867386635525,32,NA,0.711559658308074,0.711559658308074,FALSE
"ASV_207",0.000444610370369116,32,NA,0.711559658308074,0.711559658308074,FALSE
"ASV_208",0.000254595299771187,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_209",0.000317385562159,36,NA,0.732786235877652,0.732786235877652,FALSE
"ASV_210",0.000370316077218777,29,NA,0.224989236015431,0.224989236015431,FALSE
"ASV_211",0.000493470997381077,75,NA,0.556863977679802,0.556863977679802,FALSE
"ASV_212",0.000143892842736556,44,NA,0.338047671534858,0.338047671534858,FALSE
"ASV_213",0.000506364402022457,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_214",0.000581067928880299,143,NA,0.625120126067787,0.625120126067787,FALSE
"ASV_215",0.00050755417067864,125,NA,0.839752256131166,0.839752256131166,FALSE
"ASV_216",0.000542169909907457,35,NA,0.727580772940204,0.727580772940204,FALSE
"ASV_217",0.000561502487654495,127,NA,0.848649765775696,0.848649765775696,FALSE
"ASV_218",0.000117172247688201,31,NA,0.706082942959493,0.706082942959493,FALSE
"ASV_219",0.000216965850627436,26,NA,0.20200554560485,0.20200554560485,FALSE
"ASV_220",0.00025144417868203,13,NA,0.101439360016534,0.101439360016534,FALSE
"ASV_221",9.8214722631066e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_222",0.000569328680164022,106,NA,0.745061483879857,0.745061483879857,FALSE
"ASV_223",0.000740048413195037,44,NA,0.772063585009645,0.772063585009645,FALSE
"ASV_224",0.000394556240993704,49,NA,0.374879873932213,0.374879873932213,FALSE
"ASV_225",0.000498679182938413,110,NA,0.76645167401488,0.76645167401488,FALSE
"ASV_226",0.000367470531400621,28,NA,0.689237737668779,0.689237737668779,FALSE
"ASV_227",0.000605170669238907,82,NA,0.90707667401488,0.90707667401488,FALSE
"ASV_228",0.000549483146057487,32,NA,0.711559658308074,0.711559658308074,FALSE
"ASV_229",0.000531803104651082,136,NA,0.176546569302838,0.176546569302838,FALSE
"ASV_232",0.000469689465322004,25,NA,0.671760901763571,0.671760901763571,FALSE
"ASV_233",0.000500039642265994,67,NA,0.863189756131166,0.863189756131166,FALSE
"ASV_234",0.000600040614154797,65,NA,0.856462265775696,0.856462265775696,FALSE
"ASV_236",0.000970737570648617,31,NA,0.240252135574539,0.240252135574539,FALSE
"ASV_238",0.000281654027148577,65,NA,0.856462265775696,0.856462265775696,FALSE
"ASV_240",0.000344557235062308,40,NA,0.75294502617801,0.75294502617801,FALSE
"ASV_241",0.000120443198451396,26,NA,0.677657412510334,0.677657412510334,FALSE
"ASV_242",0.000299938822972874,62,NA,0.468091244144392,0.468091244144392,FALSE
"ASV_244",0.000365521813388262,70,NA,0.87288164783687,0.87288164783687,FALSE
"ASV_245",0.000455216258004322,68,NA,0.509672085974098,0.509672085974098,FALSE
"ASV_247",0.000345709273800926,37,NA,0.737924962110774,0.737924962110774,FALSE
"ASV_248",8.66435947516572e-05,8,NA,0.560233535409204,0.560233535409204,FALSE
"ASV_249",0.000370166208557427,39,NA,0.748003926701571,0.748003926701571,FALSE
"ASV_250",8.25309969025446e-05,15,NA,0.608793744833287,0.608793744833287,FALSE
"ASV_251",0.000238100346351428,55,NA,0.819500895563516,0.819500895563516,FALSE
"ASV_252",0.000299939154980855,24,NA,0.665792918159273,0.665792918159273,FALSE
"ASV_253",0.000448317209747388,116,NA,0.109129581151832,0.109129581151832,FALSE
"ASV_254",0.000742355623749481,25,NA,0.194322213419675,0.194322213419675,FALSE
"ASV_255",0.00030922627658793,95,NA,0.30566917539267,0.30566917539267,FALSE
"ASV_256",0.000275620259817319,40,NA,0.75294502617801,0.75294502617801,FALSE
"ASV_257",0.000305704767348144,21,NA,0.64745582460733,0.64745582460733,FALSE
"ASV_258",0.000318135003282385,61,NA,0.461066667814825,0.461066667814825,FALSE
"ASV_259",0.000296845472530766,51,NA,0.38947110085423,0.38947110085423,FALSE
"ASV_260",0.000195760028185043,36,NA,0.732786235877652,0.732786235877652,FALSE
"ASV_261",0.000203942025072309,28,NA,0.689237737668779,0.689237737668779,FALSE
"ASV_262",0.000370015922918445,85,NA,0.249522079085147,0.249522079085147,FALSE
"ASV_263",0.000323850399586289,103,NA,0.728542642601268,0.728542642601268,FALSE
"ASV_264",0.000279835085643736,26,NA,0.20200554560485,0.20200554560485,FALSE
"ASV_265",0.000268463868913334,29,NA,0.694922413199229,0.694922413199229,FALSE
"ASV_266",8.97821898365517e-05,14,NA,0.109218276384679,0.109218276384679,FALSE
"ASV_267",0.000237380322259288,25,NA,0.671760901763571,0.671760901763571,FALSE
"ASV_268",0.000395430468266441,67,NA,0.863189756131166,0.863189756131166,FALSE
"ASV_269",0.000300260074715229,24,NA,0.186628547809314,0.186628547809314,FALSE
"ASV_270",0.000629163896445929,24,NA,0.665792918159273,0.665792918159273,FALSE
"ASV_271",0.000608210263482996,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_272",0.000371148190353253,78,NA,0.896465968586387,0.896465968586387,FALSE
"ASV_273",0.000358115969069269,92,NA,0.664680352714246,0.664680352714246,FALSE
"ASV_274",0.000342858037905031,25,NA,0.194322213419675,0.194322213419675,FALSE
"ASV_275",0.000309012955289257,83,NA,0.909610946541747,0.909610946541747,FALSE
"ASV_276",0.000401694804239723,78,NA,0.576619764397906,0.576619764397906,FALSE
"ASV_277",0.000295815690457372,45,NA,0.0748785822540645,0.0748785822540645,TRUE
"ASV_278",0.000124097840460135,6,NA,0.545656516946817,0.545656516946817,FALSE
"ASV_279",0.000173858915010407,65,NA,0.856462265775696,0.856462265775696,FALSE
"ASV_280",0.000261151819398767,32,NA,0.711559658308074,0.711559658308074,FALSE
"ASV_281",0.000241633098477545,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_282",0.000308016024755866,68,NA,0.866473201984018,0.866473201984018,FALSE
"ASV_283",0.000168913049705239,69,NA,0.869703689032791,0.869703689032791,FALSE
"ASV_284",0.00025788763035192,73,NA,0.882104660374759,0.882104660374759,FALSE
"ASV_285",0.000264005283775223,30,NA,0.700537338109672,0.700537338109672,FALSE
"ASV_286",0.000398710858765829,12,NA,0.588445508404519,0.588445508404519,FALSE
"ASV_287",0.000343876264177516,46,NA,0.781241388812345,0.781241388812345,FALSE
"ASV_288",0.000289482022742513,50,NA,0.798851267566823,0.798851267566823,FALSE
"ASV_289",0.000151761774626924,22,NA,0.171211938550565,0.171211938550565,FALSE
"ASV_290",0.000284062267375572,54,NA,0.815489804353816,0.815489804353816,FALSE
"ASV_291",0.000101421070418186,32,NA,0.711559658308074,0.711559658308074,FALSE
"ASV_292",0.000411657536699351,46,NA,0.781241388812345,0.781241388812345,FALSE
"ASV_293",0.000397792164265236,23,NA,0.659753031138055,0.659753031138055,FALSE
"ASV_295",0.000401020581001823,76,NA,0.56348167539267,0.56348167539267,FALSE
"ASV_296",0.000288131411971544,113,NA,0.78200304836043,0.78200304836043,FALSE
"ASV_297",0.000347111011242781,104,NA,0.359747864425462,0.359747864425462,FALSE
"ASV_298",0.000338525025626749,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_299",0.000225560318459795,16,NA,0.615424359327639,0.615424359327639,FALSE
"ASV_300",0.000270977707404082,72,NA,0.536821438412786,0.536821438412786,FALSE
"ASV_301",0.000168044122969009,34,NA,0.722308142739047,0.722308142739047,FALSE
"ASV_302",0.000130483264268348,11,NA,0.581509196748416,0.581509196748416,FALSE
"ASV_303",0.00028756208747068,81,NA,0.228317029484707,0.228317029484707,FALSE
"ASV_304",0.000134261393375531,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_305",0.000324734196662616,62,NA,0.468091244144392,0.468091244144392,FALSE
"ASV_306",0.000242423997598145,38,NA,0.742997382198953,0.742997382198953,FALSE
"ASV_307",0.000325581483661892,30,NA,0.700537338109672,0.700537338109672,FALSE
"ASV_308",0.000349229944359599,79,NA,0.89919054836043,0.89919054836043,FALSE
"ASV_309",0.000216628430593408,18,NA,0.62845997519978,0.62845997519978,FALSE
"ASV_310",0.00029095334285283,31,NA,0.706082942959493,0.706082942959493,FALSE
"ASV_311",0.000336256922554965,49,NA,0.374879873932213,0.374879873932213,FALSE
"ASV_312",0.000318295749485397,45,NA,0.776683917745935,0.776683917745935,FALSE
"ASV_313",0.000114693879037732,68,NA,0.866473201984018,0.866473201984018,FALSE
"ASV_314",0.000269385392175328,31,NA,0.706082942959493,0.706082942959493,FALSE
"ASV_315",0.000105282811621044,23,NA,0.659753031138055,0.659753031138055,FALSE
"ASV_316",0.000319208857331606,31,NA,0.706082942959493,0.706082942959493,FALSE
"ASV_317",0.00032028877306494,58,NA,0.831184554973822,0.831184554973822,FALSE
"ASV_318",0.000308966331272771,101,NA,0.341369006613392,0.341369006613392,FALSE
"ASV_319",0.000222717112389608,45,NA,0.776683917745935,0.776683917745935,FALSE
"ASV_320",0.0001922325207781,33,NA,0.716967914714798,0.716967914714798,FALSE
"ASV_321",0.000267131488402528,55,NA,0.418391774593552,0.418391774593552,FALSE
"ASV_322",0.000206874648282978,54,NA,0.411195405070267,0.411195405070267,FALSE
"ASV_323",0.000219912977211384,41,NA,0.757821111187655,0.757821111187655,FALSE
"ASV_324",0.000216181765601628,47,NA,0.785736428768256,0.785736428768256,FALSE
"ASV_325",2.98125599472723e-05,15,NA,0.608793744833287,0.608793744833287,FALSE
"ASV_326",0.00040287896538857,18,NA,0.140273663543676,0.140273663543676,FALSE
"ASV_327",0.00025963809795723,62,NA,0.845963075227335,0.845963075227335,FALSE
"ASV_329",0.000248050242975882,15,NA,0.608793744833287,0.608793744833287,FALSE
"ASV_330",0.000184973968066031,13,NA,0.595304749931111,0.595304749931111,FALSE
"ASV_331",0.000165039013069569,17,NA,0.621979625930008,0.621979625930008,FALSE
"ASV_333",0.000272966756290781,44,NA,0.772063585009645,0.772063585009645,FALSE
"ASV_334",0.000108230795924553,23,NA,0.659753031138055,0.659753031138055,FALSE
"ASV_336",0.000164939538337011,65,NA,0.856462265775696,0.856462265775696,FALSE
"ASV_337",0.000100492395751177,14,NA,0.602087351887572,0.602087351887572,FALSE
"ASV_338",0.000104443737316012,15,NA,0.608793744833287,0.608793744833287,FALSE
"ASV_339",0.000184941272624144,62,NA,0.845963075227335,0.845963075227335,FALSE
"ASV_340",0.000277901385564085,69,NA,0.869703689032791,0.869703689032791,FALSE
"ASV_341",0.000233644575865221,60,NA,0.454016257922293,0.454016257922293,FALSE
"ASV_342",0.000341009391584303,58,NA,0.831184554973822,0.831184554973822,FALSE
"ASV_343",0.00023796409548799,60,NA,0.838686621658859,0.838686621658859,FALSE
"ASV_344",0.000257301520184959,51,NA,0.803100888674566,0.803100888674566,FALSE
"ASV_345",9.98604376773709e-05,40,NA,0.75294502617801,0.75294502617801,FALSE
"ASV_346",0.000329479053071095,32,NA,0.24786442546156,0.24786442546156,FALSE
"ASV_347",0.000122634962106373,48,NA,0.79016946817305,0.79016946817305,FALSE
"ASV_348",0.000256331204277147,68,NA,0.509672085974098,0.509672085974098,FALSE
"ASV_349",0.000215614040927656,16,NA,0.615424359327639,0.615424359327639,FALSE
"ASV_350",0.000216724965929672,44,NA,0.772063585009645,0.772063585009645,FALSE
"ASV_351",0.000250500447680916,21,NA,0.163489856020942,0.163489856020942,FALSE
"ASV_352",0.000309519976862713,78,NA,0.896465968586387,0.896465968586387,FALSE
"ASV_353",0.000186235197545148,54,NA,0.815489804353816,0.815489804353816,FALSE
"ASV_354",0.000217301560992307,22,NA,0.653640810140535,0.653640810140535,FALSE
"ASV_355",0.000176921738942174,62,NA,0.845963075227335,0.845963075227335,FALSE
